"","id","altura","idade","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"13193",13193,1.39,23,50.66,26.22,"M","Analfabeto","Exatas","não",0,2566.06,0,1
"13194",13194,1.47,25,53.63,24.82,"F","2º Grau","Humanas","sim",1,2863.07,2,0
"13195",13195,1.47,30,53.94,24.96,"M","3º Grau","Biológicas","não",0,2893.74,1,2
"13196",13196,1.62,27,59.84,22.8,"M","Mestrado","Humanas","sim",1,3483.81,3,0
"13197",13197,1.44,29,52.74,25.43,"M","3º Grau","Exatas","não",0,2774.26,3,1
"13198",13198,1.55,27,57.07,23.75,"M","2º Grau","Humanas","sim",1,3206.91,0,0
"13199",13199,1.56,29,57.22,23.51,"F","Analfabeto","Biológicas","não",0,3222.41,1,2
"13200",13200,1.53,27,56.15,23.99,"F","1º Grau","Humanas","sim",1,3114.64,2,0
"13201",13201,1.69,29,62.49,21.88,"F","1º Grau","Humanas","sim",1,3749.27,0,0
"13202",13202,1.42,29,51.77,25.67,"F","Analfabeto","Biológicas","não",0,2676.61,1,2
"13203",13203,1.49,27,54.54,24.57,"M","PósDoc","Biológicas","não",0,2953.53,1,2
"13204",13204,1.54,29,56.49,23.82,"M","Doutorado","Exatas","sim",1,3148.93,2,1
"13205",13205,1.47,24,53.73,24.86,"M","1º Grau","Exatas","sim",1,2873.47,0,1
"13206",13206,1.39,28,50.55,26.16,"M","Doutorado","Exatas","sim",1,2555.29,2,1
"13207",13207,1.51,25,55.41,24.3,"M","Analfabeto","Biológicas","não",0,3041.14,1,2
"13208",13208,1.57,28,57.97,23.52,"F","1º Grau","Exatas","não",0,3297.01,0,1
"13209",13209,1.46,30,53.38,25.04,"M","Doutorado","Humanas","não",0,2837.58,3,0
"13210",13210,1.48,32,54.21,24.75,"F","Analfabeto","Exatas","não",0,2920.66,3,1
"13211",13211,1.35,27,48.84,26.8,"F","PósDoc","Exatas","sim",1,2384.08,2,1
"13212",13212,1.43,29,52.22,25.54,"M","PósDoc","Humanas","não",0,2721.65,0,0
"13213",13213,1.58,28,58.33,23.37,"M","PósDoc","Exatas","sim",1,3332.83,2,1
"13214",13214,1.59,26,58.52,23.15,"F","Mestrado","Exatas","não",0,3352.33,3,1
"13215",13215,1.56,29,57.55,23.65,"F","Mestrado","Biológicas","não",0,3254.58,1,2
"13216",13216,1.58,27,58.24,23.33,"M","Analfabeto","Biológicas","sim",1,3323.57,0,2
"13217",13217,1.62,28,59.99,22.86,"M","Analfabeto","Exatas","não",0,3498.64,3,1
"13218",13218,1.43,29,52.39,25.62,"F","Analfabeto","Exatas","não",0,2738.9,0,1
"13219",13219,1.33,27,48.03,27.15,"F","Analfabeto","Humanas","sim",1,2302.71,0,0
"13220",13220,1.46,26,53.32,25.01,"F","Mestrado","Humanas","não",0,2831.57,1,0
"13221",13221,1.51,29,55.34,24.27,"F","Analfabeto","Humanas","sim",1,3033.63,0,0
"13222",13222,1.58,27,58.05,23.25,"M","PósDoc","Biológicas","não",0,3304.77,2,2
"13223",13223,1.42,30,51.97,25.77,"F","2º Grau","Humanas","sim",1,2696.81,0,0
"13224",13224,1.33,27,48.39,27.36,"M","1º Grau","Biológicas","sim",1,2339.02,0,2
"13225",13225,1.66,26,61.57,22.34,"M","Mestrado","Humanas","sim",1,3656.61,3,0
"13226",13226,1.6,27,59.05,23.07,"M","Doutorado","Biológicas","sim",1,3405.03,1,2
"13227",13227,1.4,25,50.85,25.94,"M","3º Grau","Exatas","não",0,2584.85,3,1
"13228",13228,1.37,29,49.85,26.56,"M","2º Grau","Exatas","sim",1,2484.72,0,1
"13229",13229,1.44,30,52.63,25.38,"M","Analfabeto","Biológicas","sim",1,2763.2,2,2
"13230",13230,1.57,29,57.65,23.39,"F","1º Grau","Biológicas","sim",1,3264.75,0,2
"13231",13231,1.54,26,56.47,23.81,"M","1º Grau","Humanas","sim",1,3146.9,0,0
"13232",13232,1.5,31,55.2,24.53,"M","1º Grau","Humanas","não",0,3019.93,3,0
"13233",13233,1.31,30,47.47,27.66,"F","Analfabeto","Biológicas","sim",1,2247.25,0,2
"13234",13234,1.47,29,53.8,24.9,"F","3º Grau","Exatas","sim",1,2880.31,3,1
"13235",13235,1.39,26,50.5,26.14,"M","Analfabeto","Biológicas","sim",1,2549.76,1,2
"13236",13236,1.4,31,50.85,25.94,"F","1º Grau","Exatas","não",0,2585.37,0,1
"13237",13237,1.37,27,49.95,26.61,"F","3º Grau","Exatas","sim",1,2494.51,0,1
"13238",13238,1.48,27,54.32,24.8,"F","Mestrado","Humanas","sim",1,2931.8,0,0
"13239",13239,1.77,26,65.82,21.01,"F","2º Grau","Biológicas","não",0,4082.12,3,2
"13240",13240,1.45,29,53.02,25.22,"F","1º Grau","Exatas","não",0,2802.26,3,1
"13241",13241,1.48,28,54.05,24.68,"M","Doutorado","Exatas","sim",1,2904.76,0,1
"13242",13242,1.58,29,58.29,23.35,"M","Mestrado","Humanas","não",0,3328.69,0,0
"13243",13243,1.55,27,56.92,23.69,"M","3º Grau","Exatas","não",0,3192.13,2,1
"13244",13244,1.64,29,60.69,22.56,"F","3º Grau","Biológicas","não",0,3568.71,3,2
"13245",13245,1.38,30,50.36,26.44,"F","Analfabeto","Humanas","não",0,2536.39,1,0
"13246",13246,1.5,27,55.14,24.51,"F","2º Grau","Biológicas","sim",1,3014.06,3,2
"13247",13247,1.49,27,54.55,24.57,"F","PósDoc","Humanas","não",0,2954.75,0,0
"13248",13248,1.58,30,58.24,23.33,"M","Doutorado","Exatas","não",0,3324.1,3,1
"13249",13249,1.55,27,57.14,23.78,"F","Doutorado","Biológicas","sim",1,3214.01,2,2
"13250",13250,1.36,27,49.52,26.77,"F","3º Grau","Humanas","não",0,2451.88,3,0
"13251",13251,1.43,26,52.38,25.61,"M","2º Grau","Biológicas","não",0,2738.32,0,2
"13252",13252,1.39,28,50.78,26.28,"M","Mestrado","Humanas","sim",1,2578.2,3,0
"13253",13253,1.38,30,50.23,26.38,"F","1º Grau","Exatas","não",0,2522.56,0,1
"13254",13254,1.44,26,52.8,25.46,"F","Doutorado","Humanas","não",0,2779.85,2,0
"13255",13255,1.53,28,56.27,24.04,"M","Doutorado","Exatas","sim",1,3126.83,2,1
"13256",13256,1.6,28,58.99,23.04,"M","PósDoc","Exatas","não",0,3399.24,1,1
"13257",13257,1.42,31,51.9,25.74,"F","Doutorado","Humanas","sim",1,2689.9,0,0
"13258",13258,1.55,25,57.02,23.73,"M","3º Grau","Biológicas","não",0,3201.67,2,2
"13259",13259,1.54,30,56.45,23.8,"M","Mestrado","Biológicas","não",0,3145.29,2,2
"13260",13260,1.39,28,50.41,26.09,"M","Doutorado","Humanas","não",0,2541.11,2,0
"13261",13261,1.46,32,53.37,25.04,"F","1º Grau","Exatas","sim",1,2836.83,1,1
"13262",13262,1.54,25,56.53,23.84,"F","Doutorado","Exatas","sim",1,3153.1,0,1
"13263",13263,1.34,27,48.67,27.11,"M","1º Grau","Humanas","não",0,2367.24,1,0
"13264",13264,1.58,26,58.04,23.25,"F","Analfabeto","Exatas","sim",1,3303.81,3,1
"13265",13265,1.51,26,55.33,24.27,"F","Analfabeto","Humanas","não",0,3033.06,1,0
"13266",13266,1.41,26,51.59,25.95,"M","1º Grau","Humanas","sim",1,2659.4,0,0
"13267",13267,1.58,28,58.09,23.27,"M","Analfabeto","Biológicas","sim",1,3309.19,3,2
"13268",13268,1.52,26,55.83,24.16,"M","1º Grau","Humanas","não",0,3082.52,0,0
"13269",13269,1.46,31,53.28,25,"F","2º Grau","Exatas","sim",1,2827.87,1,1
"13270",13270,1.62,27,59.76,22.77,"M","Analfabeto","Exatas","não",0,3476.07,1,1
"13271",13271,1.54,28,56.48,23.82,"F","3º Grau","Biológicas","não",0,3148.5,2,2
"13272",13272,1.48,28,54.2,24.74,"M","Doutorado","Biológicas","não",0,2920.42,0,2
"13273",13273,1.43,32,52.14,25.5,"M","Mestrado","Biológicas","não",0,2714.25,3,2
"13274",13274,1.38,27,50.17,26.34,"M","PósDoc","Exatas","sim",1,2516.95,2,1
"13275",13275,1.54,31,56.71,23.91,"M","Analfabeto","Exatas","sim",1,3170.71,2,1
"13276",13276,1.31,26,47.45,27.65,"F","1º Grau","Exatas","sim",1,2245.33,0,1
"13277",13277,1.55,28,57.12,23.78,"M","PósDoc","Humanas","sim",1,3211.95,3,0
"13278",13278,1.61,30,59.43,22.93,"M","1º Grau","Exatas","sim",1,3443.05,3,1
"13279",13279,1.58,25,58.29,23.35,"M","2º Grau","Exatas","não",0,3329.18,1,1
"13280",13280,1.41,28,51.35,25.83,"F","Doutorado","Humanas","não",0,2634.6,2,0
"13281",13281,1.56,28,57.29,23.54,"M","Mestrado","Biológicas","não",0,3228.97,1,2
"13282",13282,1.43,27,52.11,25.48,"M","2º Grau","Biológicas","não",0,2711.39,3,2
"13283",13283,1.4,27,51.18,26.11,"M","3º Grau","Biológicas","sim",1,2618.16,3,2
"13284",13284,1.57,27,57.98,23.52,"F","1º Grau","Exatas","não",0,3298.3,2,1
"13285",13285,1.57,30,57.77,23.44,"F","3º Grau","Biológicas","não",0,3277.13,1,2
"13286",13286,1.32,32,47.89,27.49,"F","Mestrado","Humanas","não",0,2288.84,3,0
"13287",13287,1.53,31,56.22,24.02,"M","Mestrado","Exatas","não",0,3122.13,2,1
"13288",13288,1.6,26,58.98,23.04,"M","Mestrado","Humanas","sim",1,3398.03,2,0
"13289",13289,1.45,28,53.07,25.24,"F","1º Grau","Humanas","sim",1,2807,1,0
"13290",13290,1.52,29,55.76,24.13,"F","2º Grau","Exatas","sim",1,3075.99,0,1
"13291",13291,1.48,29,54.08,24.69,"M","Mestrado","Humanas","sim",1,2908.18,2,0
"13292",13292,1.62,29,59.92,22.83,"M","PósDoc","Humanas","não",0,3491.63,3,0
"13293",13293,1.41,26,51.53,25.92,"M","PósDoc","Humanas","não",0,2652.84,0,0
"13294",13294,1.47,27,53.83,24.91,"M","Analfabeto","Biológicas","não",0,2882.63,0,2
"13295",13295,1.51,31,55.24,24.23,"M","Mestrado","Exatas","sim",1,3023.92,0,1
"13296",13296,1.4,24,51.04,26.04,"F","1º Grau","Exatas","sim",1,2603.81,1,1
"13297",13297,1.56,30,57.4,23.59,"F","3º Grau","Exatas","não",0,3240.1,3,1
"13298",13298,1.54,27,56.74,23.92,"F","2º Grau","Biológicas","sim",1,3174,2,2
"13299",13299,1.37,30,49.98,26.63,"M","PósDoc","Exatas","sim",1,2497.64,3,1
"13300",13300,1.48,26,54.33,24.8,"F","Analfabeto","Humanas","sim",1,2932.73,0,0
"13301",13301,1.36,27,49.5,26.76,"F","1º Grau","Exatas","não",0,2450.45,2,1
"13302",13302,1.48,28,54.1,24.7,"M","1º Grau","Exatas","não",0,2909.97,2,1
"13303",13303,1.43,28,52.35,25.6,"M","3º Grau","Exatas","não",0,2734.71,3,1
"13304",13304,1.57,28,57.93,23.5,"M","PósDoc","Exatas","sim",1,3292.98,1,1
"13305",13305,1.69,27,62.43,21.86,"M","3º Grau","Biológicas","não",0,3743.3,0,2
"13306",13306,1.71,26,63.28,21.64,"M","Doutorado","Biológicas","não",0,3828.27,1,2
"13307",13307,1.58,28,58.2,23.31,"F","Analfabeto","Biológicas","sim",1,3320.15,0,2
"13308",13308,1.54,27,56.57,23.85,"M","Doutorado","Humanas","sim",1,3156.54,2,0
"13309",13309,1.59,29,58.79,23.25,"M","PósDoc","Humanas","sim",1,3378.63,2,0
"13310",13310,1.41,28,51.23,25.77,"M","Mestrado","Biológicas","sim",1,2623.41,3,2
"13311",13311,1.51,30,55.32,24.26,"F","Mestrado","Biológicas","sim",1,3031.86,2,2
"13312",13312,1.6,30,58.81,22.97,"M","Mestrado","Biológicas","sim",1,3380.77,1,2
"13313",13313,1.52,25,55.75,24.13,"F","1º Grau","Humanas","não",0,3074.6,2,0
"13314",13314,1.47,25,53.68,24.84,"M","1º Grau","Biológicas","sim",1,2868.46,0,2
"13315",13315,1.58,29,58.2,23.31,"M","2º Grau","Exatas","não",0,3319.6,3,1
"13316",13316,1.7,29,62.84,21.74,"F","Analfabeto","Biológicas","sim",1,3783.53,2,2
"13317",13317,1.47,25,53.88,24.93,"F","2º Grau","Biológicas","não",0,2888.26,2,2
"13318",13318,1.5,27,54.8,24.36,"M","1º Grau","Humanas","não",0,2980.13,2,0
"13319",13319,1.45,27,53.06,25.24,"F","PósDoc","Biológicas","não",0,2806.43,1,2
"13320",13320,1.37,31,49.94,26.61,"M","1º Grau","Exatas","não",0,2494.45,1,1
"13321",13321,1.42,29,51.8,25.69,"M","Mestrado","Humanas","não",0,2680.17,1,0
"13322",13322,1.56,28,57.56,23.65,"M","Mestrado","Biológicas","não",0,3255.98,1,2
"13323",13323,1.46,26,53.43,25.07,"M","Doutorado","Biológicas","sim",1,2843.17,2,2
"13324",13324,1.66,27,61.28,22.24,"F","Analfabeto","Humanas","sim",1,3628.48,0,0
"13325",13325,1.57,29,57.69,23.4,"F","1º Grau","Biológicas","não",0,3269.08,3,2
"13326",13326,1.52,30,55.75,24.13,"F","Doutorado","Humanas","sim",1,3075,1,0
"13327",13327,1.38,28,50.14,26.33,"M","Analfabeto","Humanas","sim",1,2513.73,2,0
"13328",13328,1.38,27,50.39,26.46,"M","PósDoc","Exatas","não",0,2538.92,2,1
"13329",13329,1.46,30,53.49,25.09,"F","PósDoc","Humanas","sim",1,2848.87,2,0
"13330",13330,1.58,27,58.38,23.39,"M","Mestrado","Exatas","não",0,3338.26,2,1
"13331",13331,1.41,29,51.47,25.89,"M","3º Grau","Biológicas","sim",1,2647.01,2,2
"13332",13332,1.49,24,54.72,24.65,"M","Doutorado","Exatas","não",0,2971.57,1,1
"13333",13333,1.5,27,55.01,24.45,"M","PósDoc","Exatas","não",0,3001.05,0,1
"13334",13334,1.39,27,50.69,26.24,"M","PósDoc","Biológicas","sim",1,2569.03,2,2
"13335",13335,1.51,28,55.54,24.36,"F","3º Grau","Biológicas","sim",1,3054.12,3,2
"13336",13336,1.66,30,61.33,22.26,"F","2º Grau","Exatas","sim",1,3633.45,3,1
"13337",13337,1.47,28,53.91,24.95,"F","2º Grau","Exatas","sim",1,2890.88,1,1
"13338",13338,1.5,30,55.06,24.47,"M","PósDoc","Exatas","não",0,3006.49,2,1
"13339",13339,1.42,29,51.83,25.7,"M","2º Grau","Biológicas","não",0,2683.44,1,2
"13340",13340,1.58,27,58.17,23.3,"M","Mestrado","Biológicas","não",0,3316.59,0,2
"13341",13341,1.47,29,53.69,24.85,"M","2º Grau","Biológicas","não",0,2869.24,2,2
"13342",13342,1.59,27,58.51,23.14,"F","3º Grau","Biológicas","não",0,3351.24,3,2
"13343",13343,1.6,27,59.19,23.12,"M","3º Grau","Biológicas","não",0,3419.14,3,2
"13344",13344,1.49,29,54.6,24.59,"F","Mestrado","Exatas","não",0,2959.96,2,1
"13345",13345,1.38,27,50.37,26.45,"F","2º Grau","Exatas","sim",1,2537.01,3,1
"13346",13346,1.43,26,52.13,25.49,"M","Mestrado","Humanas","sim",1,2712.54,0,0
"13347",13347,1.59,26,58.78,23.25,"M","Analfabeto","Humanas","não",0,3377.94,0,0
"13348",13348,1.42,29,51.68,25.63,"M","Mestrado","Humanas","não",0,2668.34,1,0
"13349",13349,1.38,26,50.29,26.41,"M","2º Grau","Humanas","não",0,2529.26,2,0
"13350",13350,1.31,25,47.54,27.7,"F","Doutorado","Humanas","sim",1,2254.27,0,0
"13351",13351,1.47,30,53.91,24.95,"F","Doutorado","Humanas","sim",1,2891.11,2,0
"13352",13352,1.48,28,54.17,24.73,"F","1º Grau","Exatas","sim",1,2916.64,0,1
"13353",13353,1.43,31,52.25,25.55,"M","1º Grau","Biológicas","não",0,2724.74,0,2
"13354",13354,1.51,28,55.56,24.37,"F","Doutorado","Exatas","sim",1,3056.2,2,1
"13355",13355,1.31,32,47.23,27.52,"F","PósDoc","Exatas","sim",1,2223.28,0,1
"13356",13356,1.37,24,49.6,26.43,"F","Analfabeto","Exatas","não",0,2460.02,1,1
"13357",13357,1.35,29,49.01,26.89,"F","Mestrado","Exatas","não",0,2401.26,0,1
"13358",13358,1.5,28,54.84,24.37,"M","PósDoc","Humanas","sim",1,2983.82,3,0
"13359",13359,1.5,29,54.89,24.4,"M","1º Grau","Biológicas","não",0,2989.41,2,2
"13360",13360,1.38,28,50.27,26.4,"M","1º Grau","Biológicas","sim",1,2527,0,2
"13361",13361,1.54,28,56.73,23.92,"M","PósDoc","Exatas","não",0,3173.11,1,1
"13362",13362,1.65,29,60.8,22.33,"F","Mestrado","Biológicas","não",0,3580.37,2,2
"13363",13363,1.55,27,57.02,23.73,"F","Doutorado","Exatas","sim",1,3202.44,3,1
"13364",13364,1.47,26,53.86,24.92,"M","Mestrado","Humanas","não",0,2886.16,2,0
"13365",13365,1.35,28,48.95,26.86,"F","3º Grau","Biológicas","não",0,2395.05,2,2
"13366",13366,1.57,29,57.7,23.41,"F","PósDoc","Humanas","não",0,3270.38,1,0
"13367",13367,1.44,27,52.62,25.38,"F","3º Grau","Humanas","não",0,2761.68,0,0
"13368",13368,1.35,30,49.08,26.93,"M","Analfabeto","Humanas","não",0,2407.92,2,0
"13369",13369,1.56,30,57.45,23.61,"M","3º Grau","Exatas","não",0,3245.47,1,1
"13370",13370,1.59,27,58.57,23.17,"M","PósDoc","Exatas","sim",1,3356.54,0,1
"13371",13371,1.44,25,52.57,25.35,"F","3º Grau","Biológicas","não",0,2757.32,3,2
"13372",13372,1.45,29,52.98,25.2,"F","3º Grau","Exatas","sim",1,2797.62,1,1
"13373",13373,1.48,25,54.36,24.82,"F","2º Grau","Exatas","sim",1,2936.42,2,1
"13374",13374,1.42,28,51.68,25.63,"F","3º Grau","Biológicas","sim",1,2668.15,2,2
"13375",13375,1.46,29,53.59,25.14,"M","2º Grau","Humanas","sim",1,2859.44,0,0
"13376",13376,1.5,35,54.95,24.42,"F","Mestrado","Humanas","não",0,2994.78,0,0
"13377",13377,1.59,30,58.47,23.13,"M","Mestrado","Biológicas","não",0,3347.29,0,2
"13378",13378,1.41,25,51.52,25.91,"M","3º Grau","Exatas","não",0,2652.25,3,1
"13379",13379,1.56,28,57.3,23.55,"M","1º Grau","Humanas","sim",1,3230.38,1,0
"13380",13380,1.65,29,61.19,22.48,"F","Mestrado","Humanas","não",0,3619.16,1,0
"13381",13381,1.26,30,45.4,28.6,"M","1º Grau","Biológicas","não",0,2039.56,1,2
"13382",13382,1.6,29,59.09,23.08,"F","Doutorado","Biológicas","sim",1,3409.05,2,2
"13383",13383,1.44,27,52.66,25.4,"F","Doutorado","Humanas","não",0,2766.15,2,0
"13384",13384,1.55,27,57,23.73,"F","Mestrado","Exatas","não",0,3200.14,2,1
"13385",13385,1.43,28,52.21,25.53,"M","1º Grau","Exatas","sim",1,2720.92,1,1
"13386",13386,1.45,31,53.13,25.27,"F","PósDoc","Humanas","não",0,2813.11,0,0
"13387",13387,1.5,30,55.12,24.5,"M","3º Grau","Biológicas","sim",1,3012.23,3,2
"13388",13388,1.43,28,52.02,25.44,"M","Mestrado","Humanas","não",0,2702.04,0,0
"13389",13389,1.33,26,48.37,27.34,"M","3º Grau","Humanas","não",0,2337.43,2,0
"13390",13390,1.49,31,54.45,24.53,"M","Mestrado","Humanas","sim",1,2944.69,1,0
"13391",13391,1.52,26,55.73,24.12,"M","Analfabeto","Biológicas","não",0,3073.04,3,2
"13392",13392,1.64,27,60.63,22.54,"F","PósDoc","Exatas","não",0,3563.35,1,1
"13393",13393,1.57,28,57.96,23.51,"F","Mestrado","Biológicas","não",0,3296.35,2,2
"13394",13394,1.41,27,51.38,25.84,"M","3º Grau","Humanas","sim",1,2638.05,2,0
"13395",13395,1.5,27,55.09,24.48,"F","Analfabeto","Exatas","não",0,3009.47,3,1
"13396",13396,1.44,26,52.67,25.4,"F","3º Grau","Exatas","não",0,2767.31,1,1
"13397",13397,1.54,30,56.51,23.83,"M","2º Grau","Humanas","não",0,3151.16,1,0
"13398",13398,1.5,28,55.09,24.48,"M","3º Grau","Humanas","sim",1,3008.96,2,0
"13399",13399,1.62,26,59.99,22.86,"M","PósDoc","Biológicas","sim",1,3498.99,0,2
"13400",13400,1.42,30,51.76,25.67,"F","2º Grau","Biológicas","não",0,2676.41,2,2
"13401",13401,1.42,30,51.67,25.62,"M","1º Grau","Humanas","não",0,2666.82,2,0
"13402",13402,1.57,27,57.69,23.4,"M","PósDoc","Humanas","não",0,3268.95,1,0
"13403",13403,1.45,33,53.02,25.22,"M","Analfabeto","Humanas","não",0,2801.51,1,0
"13404",13404,1.38,29,50.26,26.39,"F","Analfabeto","Humanas","sim",1,2526.04,1,0
"13405",13405,1.57,27,57.67,23.4,"F","PósDoc","Biológicas","não",0,3266.72,2,2
"13406",13406,1.38,25,50.37,26.45,"F","Mestrado","Biológicas","não",0,2536.88,2,2
"13407",13407,1.57,28,57.97,23.52,"M","2º Grau","Exatas","não",0,3296.91,1,1
"13408",13408,1.47,28,53.8,24.9,"F","Mestrado","Humanas","não",0,2880.21,1,0
"13409",13409,1.39,30,50.79,26.29,"F","3º Grau","Exatas","não",0,2578.82,3,1
"13410",13410,1.52,27,55.94,24.21,"M","Doutorado","Exatas","não",0,3094.25,2,1
"13411",13411,1.33,30,48.16,27.23,"M","Analfabeto","Humanas","não",0,2316.16,0,0
"13412",13412,1.73,27,64.09,21.41,"M","Doutorado","Humanas","sim",1,3909.04,0,0
"13413",13413,1.66,28,61.23,22.22,"M","3º Grau","Exatas","não",0,3622.56,1,1
"13414",13414,1.51,29,55.35,24.28,"F","1º Grau","Humanas","sim",1,3035.32,3,0
"13415",13415,1.53,27,56.23,24.02,"M","Doutorado","Humanas","não",0,3122.5,1,0
"13416",13416,1.57,26,57.65,23.39,"M","1º Grau","Biológicas","não",0,3265.01,3,2
"13417",13417,1.29,26,46.75,28.09,"M","3º Grau","Biológicas","sim",1,2174.97,2,2
"13418",13418,1.53,29,56.34,24.07,"F","PósDoc","Exatas","sim",1,3133.64,1,1
"13419",13419,1.46,26,53.41,25.06,"F","Analfabeto","Humanas","não",0,2841.49,0,0
"13420",13420,1.46,30,53.42,25.06,"F","2º Grau","Biológicas","não",0,2842.23,1,2
"13421",13421,1.5,30,55.15,24.51,"F","Analfabeto","Biológicas","sim",1,3014.67,1,2
"13422",13422,1.6,27,58.96,23.03,"F","Mestrado","Biológicas","sim",1,3395.66,0,2
"13423",13423,1.69,26,62.44,21.86,"F","2º Grau","Biológicas","sim",1,3743.61,2,2
"13424",13424,1.58,29,58.24,23.33,"M","PósDoc","Exatas","sim",1,3323.59,2,1
"13425",13425,1.38,24,50.24,26.38,"M","3º Grau","Biológicas","sim",1,2524.34,2,2
"13426",13426,1.49,27,54.45,24.53,"F","Doutorado","Biológicas","sim",1,2945.31,1,2
"13427",13427,1.53,25,56.02,23.93,"F","Doutorado","Humanas","não",0,3101.73,0,0
"13428",13428,1.45,27,52.87,25.15,"F","PósDoc","Exatas","sim",1,2786.85,1,1
"13429",13429,1.44,27,52.65,25.39,"M","PósDoc","Humanas","sim",1,2764.73,1,0
"13430",13430,1.57,26,57.64,23.38,"F","3º Grau","Exatas","não",0,3263.78,0,1
"13431",13431,1.58,28,58.1,23.27,"M","Mestrado","Humanas","não",0,3309.65,1,0
"13432",13432,1.53,29,56.18,24,"F","Mestrado","Humanas","sim",1,3118.22,2,0
"13433",13433,1.37,31,49.87,26.57,"F","Mestrado","Humanas","não",0,2486.75,0,0
"13434",13434,1.56,30,57.46,23.61,"M","PósDoc","Exatas","não",0,3246.02,2,1
"13435",13435,1.5,27,55,24.44,"M","2º Grau","Humanas","sim",1,2999.76,2,0
"13436",13436,1.45,31,52.97,25.19,"M","Mestrado","Exatas","sim",1,2796.97,2,1
"13437",13437,1.46,31,53.48,25.09,"F","Analfabeto","Exatas","não",0,2847.79,1,1
"13438",13438,1.5,28,54.97,24.43,"M","Doutorado","Biológicas","não",0,2996.59,3,2
"13439",13439,1.49,27,54.76,24.67,"F","1º Grau","Humanas","sim",1,2976.23,3,0
"13440",13440,1.53,29,56.18,24,"F","2º Grau","Biológicas","sim",1,3117.8,0,2
"13441",13441,1.54,27,56.55,23.84,"M","1º Grau","Humanas","sim",1,3154.85,2,0
"13442",13442,1.57,28,57.78,23.44,"M","3º Grau","Biológicas","sim",1,3278.08,0,2
"13443",13443,1.6,27,58.83,22.98,"M","1º Grau","Humanas","não",0,3382.98,2,0
"13444",13444,1.48,29,54.27,24.78,"F","3º Grau","Biológicas","não",0,2927.16,0,2
"13445",13445,1.45,28,52.92,25.17,"F","Analfabeto","Exatas","não",0,2791.72,3,1
"13446",13446,1.47,24,53.8,24.9,"M","1º Grau","Exatas","não",0,2880.24,1,1
"13447",13447,1.36,23,49.32,26.67,"M","Doutorado","Biológicas","não",0,2432.46,2,2
"13448",13448,1.54,23,56.75,23.93,"F","Doutorado","Biológicas","sim",1,3175.36,2,2
"13449",13449,1.55,27,57.07,23.75,"M","2º Grau","Biológicas","não",0,3207.14,0,2
"13450",13450,1.27,28,45.93,28.48,"M","PósDoc","Humanas","não",0,2093,0,0
"13451",13451,1.53,25,56.19,24,"M","PósDoc","Humanas","sim",1,3119.25,3,0
"13452",13452,1.58,27,58.35,23.37,"M","PósDoc","Humanas","não",0,3335.1,3,0
"13453",13453,1.51,29,55.54,24.36,"M","Mestrado","Exatas","não",0,3053.91,2,1
"13454",13454,1.54,30,56.5,23.82,"M","2º Grau","Humanas","sim",1,3150.42,1,0
"13455",13455,1.64,28,60.53,22.51,"M","Analfabeto","Biológicas","sim",1,3552.6,3,2
"13456",13456,1.57,28,57.61,23.37,"M","Doutorado","Exatas","sim",1,3261.45,0,1
"13457",13457,1.31,30,47.43,27.64,"F","1º Grau","Exatas","não",0,2242.77,1,1
"13458",13458,1.4,28,50.93,25.98,"F","Mestrado","Humanas","sim",1,2592.92,1,0
"13459",13459,1.37,28,49.95,26.61,"F","1º Grau","Biológicas","sim",1,2494.96,2,2
"13460",13460,1.38,29,50.04,26.28,"M","PósDoc","Humanas","não",0,2504.45,0,0
"13461",13461,1.59,25,58.76,23.24,"M","3º Grau","Humanas","sim",1,3376.23,0,0
"13462",13462,1.67,29,61.68,22.12,"M","Doutorado","Exatas","não",0,3668.38,0,1
"13463",13463,1.6,30,59.08,23.08,"F","Doutorado","Exatas","sim",1,3408.17,2,1
"13464",13464,1.57,28,57.9,23.49,"M","Doutorado","Biológicas","não",0,3289.54,1,2
"13465",13465,1.34,30,48.76,27.16,"F","PósDoc","Biológicas","não",0,2376.25,3,2
"13466",13466,1.77,24,65.79,21,"M","3º Grau","Humanas","sim",1,4078.65,3,0
"13467",13467,1.39,27,50.68,26.23,"F","1º Grau","Humanas","não",0,2568.44,3,0
